State,District,Rainfall,Temperature
Maharashtra,AKOLA,838.9306137907242,27.23164736259339
Maharashtra,AMRAVATI,951.3232107052092,26.83333996247758
Maharashtra,AURANGABAD,829.3286345843755,25.736489021883376
Maharashtra,BHANDARA,1390.2345283665086,27.30333558518732
Maharashtra,CHANDRAPUR,1312.1887846717273,27.33086820510778
Maharashtra,DHULE,794.0259820146961,26.499255142427536
Maharashtra,GADCHIROLI,1524.1770908347537,27.244619327383
Maharashtra,HINGOLI,932.982475855675,26.950195266303638
Maharashtra,JALGAON,833.2942125485855,27.17770229057809
Maharashtra,JALNA,850.7492464880517,26.403008657111457
Maharashtra,KOLHAPUR,1957.198371352162,25.28853275215139
Maharashtra,LATUR,844.2863764245221,26.572643292027635
Maharashtra,NAGPUR,1207.2852839762977,26.874948305507253
Maharashtra,NANDED,1017.9839972909899,27.246851297197818
Maharashtra,NANDURBAR,966.5845429894515,25.626003255523763
Maharashtra,NASHIK,1214.3470919419497,24.818323761515632
Maharashtra,OSMANABAD,708.2309184561685,26.668871153958023
Maharashtra,PALGHAR,2702.7178256843695,26.8477413832312
Maharashtra,PARBHANI,896.7735800912352,26.957766873405216
Maharashtra,PUNE,1112.2477425469856,24.78825257089118
Maharashtra,RATNAGIRI,3434.6437029260974,25.66176810340087
Maharashtra,SANGLI,747.7290718183552,25.216905537282173
Maharashtra,SATARA,1347.2403895324553,24.23013898682076
Maharashtra,SINDHUDURG,3381.4139411302444,27.2147959056417
Maharashtra,SOLAPUR,607.1496925390413,26.747896099670132
Maharashtra,THANE,2385.3060805969826,26.138062343583353
Maharashtra,WARDHA,1088.461690323229,27.421059351789072
Maharashtra,WASHIM,909.0567528591233,26.95489304716583
Maharashtra,YAVATMAL,1035.8042966008154,27.553069274261183
Manipur,BISHNUPUR,1462.27375476171,19.159208339310513
Manipur,CHANDEL,1516.0465411410585,22.121272075428358
Manipur,CHURACHANDPUR,1844.3362169175045,19.63511669972022
Manipur,IMPHAL EAST,1604.0810919748938,19.52473839388397
Manipur,IMPHAL WEST,1636.7899130524804,18.96468083870033
Manipur,SENAPATI,1815.0053699445818,19.52290428571855
Manipur,TAMENGLONG,2397.815144783865,19.433710133286638
Manipur,THOUBAL,1554.3338623475013,19.655220470283993
Manipur,UKHRUL,1798.0790006876698,18.250550055927402
Meghalaya,EAST GARO HILLS,2346.338070122948,24.299020241780536
Meghalaya,EAST JAINTIA HILLS,3243.275972202848,19.99103231952037
Meghalaya,EAST KHASI HILLS,7223.274863490925,20.08182971363792
Meghalaya,NORTH GARO HILLS,2208.9692410796374,24.386740441239738
Meghalaya,SOUTH GARO HILLS,2597.1601000694372,25.392182312079434
Meghalaya,SOUTH WEST GARO HILLS,2187.870440029334,25.564069744208037
Meghalaya,SOUTH WEST KHASI HILLS,8890.25764933373,22.9031045811398
Meghalaya,WEST GARO HILLS,2591.925392830797,25.431478349355384
Meghalaya,WEST JAINTIA HILLS,2916.113390638682,21.23084710834723
Meghalaya,WEST KHASI HILLS,3594.106518052716,21.92818789927947
Mizoram,AIZAWL,2410.961322810675,22.335780174727795
Mizoram,CHAMPHAI,2254.815055558741,19.68705690246189
Mizoram,KOLASIB,2503.8665528312426,24.486391569360023
Mizoram,LAWNGTLAI,3288.2968245066804,24.259775161990685
Mizoram,LUNGLEI,3415.9291626956874,23.95490469365504
Mizoram,MAMIT,2527.6544057676597,23.582531308864
Mizoram,SAIHA,3106.620347002964,21.772797782840627
Mizoram,SERCHHIP,3340.911790581666,21.3753013490614
Nagaland,DIMAPUR,1509.0940255756302,22.383811582774754
Nagaland,KIPHIRE,2096.3596337225613,18.95165421347768
Nagaland,KOHIMA,1780.7766352061506,21.215817766818276
Nagaland,LONGLENG,2296.7838379411646,19.866348675844044
Nagaland,MOKOKCHUNG,2282.4374351063657,19.90116502457601
Nagaland,MON,2350.4068496989607,18.59964902301995
Nagaland,PEREN,1870.9087660036498,20.602110719706264
Nagaland,PHEK,1922.141424982128,19.5410715457652
Nagaland,TUENSANG,2364.131507230719,14.491281869727818
Nagaland,WOKHA,2249.8758377451663,21.781545018583923
Nagaland,ZUNHEBOTO,2131.500650937508,18.689297223737192
Odisha,ANUGUL,1457.6412650468885,26.346797655386954
Odisha,BALANGIR,1340.3623312062052,27.233411356998545
Odisha,BALESHWAR,1607.5810428711136,26.67609922732273
Odisha,BARGARH,1363.822019526464,27.20377670875061
Odisha,BHADRAK,1622.0230257533624,26.26494467834136
Odisha,CUTTACK,1611.1949375038969,26.98060681299672
Odisha,DHENKANAL,1473.2544636168827,26.58646304291734
Odisha,GAJAPATI,1360.7219155723708,25.274700942910854
Odisha,GANJAM,1376.6457526303125,26.48244655836058
Odisha,JAGATSINGHAPUR,1750.0508241758241,27.176304945054945
Odisha,JAJAPUR,1572.3274446150044,26.48361587623503
Odisha,JHARSUGUDA,1414.538119442991,26.957364402909594
Odisha,KALAHANDI,1365.5154131275556,25.930039234587387
Odisha,KANDHAMAL,1496.161544246546,25.078363897774842
Odisha,KENDRAPARA,1641.2211427948716,26.500371213143602
Odisha,KENDUJHAR,1509.747597113037,25.072383943542714
Odisha,KHORDHA,1523.031614711319,27.20289369795802
Odisha,KORAPUT,1490.5135115420717,24.406950901655502
Odisha,MALKANGIRI,1497.7452072071396,25.148338751280107
Odisha,MAYURBHANJ,1549.8122881570707,25.054336023665016
Odisha,NAYAGARH,1491.9173134038585,26.64849260132789
Odisha,NUAPADA,1298.7173018095493,26.78222540586032
Odisha,PURI,1509.368681762058,27.313048694717722
Odisha,RAYAGADA,1284.6343825766921,25.713926034167297
Odisha,SAMBALPUR,1449.2673111620477,26.481233338424964
Odisha,SUNDARGARH,1452.2829149082402,26.149516190501686
Puducherry,KARAIKAL,1104.2135790376515,28.697962102281906
Puducherry,MAHE,3977.608737864078,25.790695792880257
Punjab,AMRITSAR,684.6865049130597,23.489374951060693
Punjab,BARNALA,513.5441290894222,24.506571256493096
Punjab,BATHINDA,377.01453557843087,24.812668227574207
Punjab,FARIDKOT,467.7448785288709,24.35604079894523
Punjab,FATEHGARH SAHIB,653.5367269970787,23.97156178223606
Punjab,FAZILKA,572.2184383455705,24.97694248381094
Punjab,FIROZEPUR,515.9598685727934,24.15052872819461
Punjab,GURDASPUR,896.1277167578148,24.00076205973776
Punjab,HOSHIARPUR,1070.5336791998784,24.811141586706118
Punjab,JALANDHAR,708.4209252650776,24.399500243957014
Punjab,KAPURTHALA,701.3640302944634,24.23871422396411
Punjab,LUDHIANA,603.6959179211298,24.149762313643702
Punjab,MANSA,371.672040200926,25.035037667642815
Punjab,MOGA,510.2682720675768,24.131399554409334
Punjab,MUKTSAR,379.21599226092883,24.86418772579774
Punjab,PATHANKOT,1598.121539038664,23.091329128516655
Punjab,PATIALA,596.5816930207382,24.197728108827775
Punjab,RUPNAGAR,883.0766995914456,23.598054480186473
Punjab,SANGRUR,480.73141635790944,24.52895557316882
